hourstamp,spot_ct,target_kwh,charged_price_ct
2026-03-31 17:00:00,11.09675,103.2,59.0
2026-03-31 18:00:00,15.1,29.75,59.0
2026-03-31 19:00:00,17.50025,35.55,59.0
2026-03-31 20:00:00,17.6005,64.35,59.0
2026-03-31 21:00:00,17.1725,0.25,59.0
2026-03-31 22:00:00,15.833,0.2,59.0
2026-03-31 23:00:00,14.8475,0.25,59.0
2026-04-01 00:00:00,14.551,0.25,59.0
2026-04-01 01:00:00,12.94875,0.35000000000000003,59.0
2026-04-01 02:00:00,12.5345,0.35000000000000003,59.0
2026-04-01 03:00:00,12.94275,0.35000000000000003,59.0
2026-04-01 04:00:00,13.6025,0.35000000000000003,59.0
2026-04-01 05:00:00,14.9115,0.35000000000000003,59.0
2026-04-01 06:00:00,18.0835,0.35000000000000003,59.0
2026-04-01 07:00:00,22.69475,0.25,59.0
2026-04-01 08:00:00,19.99775,43.9,59.0
2026-04-01 09:00:00,17.1515,60.6,59.0
2026-04-01 10:00:00,13.98,1.5,59.0
2026-04-01 11:00:00,12.807749999999999,55.2,59.0
2026-04-01 12:00:00,11.50525,70.35,59.0
2026-04-01 13:00:00,9.3835,79.2,59.0
2026-04-01 14:00:00,8.63325,51.349999999999994,59.0
2026-04-01 15:00:00,9.383750000000001,52.400000000000006,59.0
2026-04-01 16:00:00,10.5515,28.65,59.0
2026-04-01 17:00:00,13.012,25.35,59.0
2026-04-01 18:00:00,15.2095,112.35,59.0
2026-04-01 19:00:00,18.866500000000002,63.800000000000004,59.0
2026-04-01 20:00:00,18.11925,0.2,59.0
2026-04-01 21:00:00,16.582250000000002,38.800000000000004,59.0
2026-04-01 22:00:00,15.28225,0.2,59.0
2026-04-01 23:00:00,13.37825,0.25,59.0
2026-04-02 00:00:00,12.71725,0.25,59.0
2026-04-02 01:00:00,11.8995,0.35000000000000003,59.0
2026-04-02 02:00:00,11.413,0.35000000000000003,59.0
2026-04-02 03:00:00,10.9185,0.35000000000000003,59.0
2026-04-02 04:00:00,10.741,0.35000000000000003,59.0
2026-04-02 05:00:00,11.92925,0.35000000000000003,59.0
2026-04-02 06:00:00,15.20525,0.35000000000000003,59.0
2026-04-02 07:00:00,16.00075,0.25,59.0
2026-04-02 08:00:00,15.76575,0.25,59.0
2026-04-02 09:00:00,11.42775,19.9,59.0
2026-04-02 10:00:00,9.06625,76.95,59.0
2026-04-02 11:00:00,7.425,6.95,59.0
2026-04-02 12:00:00,5.9745,88.6,59.0
2026-04-02 13:00:00,4.2455,145.7,59.0
2026-04-02 14:00:00,5.286,158.1,59.0
2026-04-02 15:00:00,7.377,213.0,59.0
2026-04-02 16:00:00,9.27575,64.25,59.0
2026-04-02 17:00:00,10.881,94.35000000000001,59.0
2026-04-02 18:00:00,13.438500000000001,119.65,59.0
2026-04-02 19:00:00,16.184,139.10000000000002,59.0
2026-04-02 20:00:00,15.9635,48.8,59.0
2026-04-02 21:00:00,14.652249999999999,32.05,59.0
2026-04-02 22:00:00,13.499749999999999,0.2,59.0
2026-04-02 23:00:00,12.397,0.2,59.0
2026-04-03 00:00:00,13.36,0.25,59.0
2026-04-03 01:00:00,12.1985,0.2,59.0
2026-04-03 02:00:00,11.9515,0.25,59.0
2026-04-03 03:00:00,11.76675,10.649999999999999,59.0
2026-04-03 04:00:00,12.01825,13.549999999999999,59.0
2026-04-03 05:00:00,12.34025,0.35000000000000003,59.0
2026-04-03 06:00:00,13.3125,0.35000000000000003,59.0
2026-04-03 07:00:00,13.58625,22.1,59.0
2026-04-03 08:00:00,13.10425,48.25,59.0
2026-04-03 09:00:00,11.318,91.75,59.0
2026-04-03 10:00:00,8.5585,55.1,59.0
2026-04-03 11:00:00,5.29575,146.1,59.0
2026-04-03 12:00:00,2.701,48.15,59.0
2026-04-03 13:00:00,0.9944999999999999,79.15,59.0
2026-04-03 14:00:00,0.16525,131.6,59.0
2026-04-03 15:00:00,0.305,28.400000000000002,59.0
2026-04-03 16:00:00,2.39425,180.54999999999998,59.0
2026-04-03 17:00:00,6.67975,4.5,59.0
2026-04-03 18:00:00,8.89725,89.95,59.0
2026-04-03 19:00:00,9.939,64.3,59.0
2026-04-03 20:00:00,9.633750000000001,61.6,59.0
2026-04-03 21:00:00,8.42025,0.2,59.0
2026-04-03 22:00:00,8.128,0.25,59.0
2026-04-03 23:00:00,6.05875,0.2,59.0
2026-04-04 00:00:00,0.97275,0.2,59.0
2026-04-04 01:00:00,0.8955000000000001,0.25,59.0
2026-04-04 02:00:00,0.64325,0.2,59.0
2026-04-04 03:00:00,0.19874999999999998,0.25,59.0
2026-04-04 04:00:00,0.64025,0.2,59.0
2026-04-04 05:00:00,1.1735,0.2,59.0
2026-04-04 06:00:00,1.33625,0.2,59.0
2026-04-04 07:00:00,1.92675,0.1,59.0
2026-04-04 08:00:00,1.6695,50.45,59.0
2026-04-04 09:00:00,0.66,12.0,59.0
2026-04-04 10:00:00,0.181,11.25,59.0
2026-04-04 11:00:00,-0.001,13.15,59.0
2026-04-04 12:00:00,-0.024749999999999998,45.45,59.0
2026-04-04 13:00:00,-0.0035,98.80000000000001,59.0
2026-04-04 14:00:00,-0.00175,118.10000000000001,59.0
2026-04-04 15:00:00,0.0024999999999999996,53.5,59.0
2026-04-04 16:00:00,1.069,13.25,59.0
2026-04-04 17:00:00,6.2735,22.6,59.0
2026-04-04 18:00:00,10.9595,0.1,59.0
2026-04-04 19:00:00,14.98725,33.15,59.0
2026-04-04 20:00:00,13.574000000000002,87.3,59.0
2026-04-04 21:00:00,10.38375,9.05,59.0
2026-04-04 22:00:00,7.68075,67.60000000000001,59.0
2026-04-04 23:00:00,4.18325,0.2,59.0
2026-04-05 00:00:00,0.10575000000000001,0.2,59.0
2026-04-05 01:00:00,-0.0005,0.25,59.0
2026-04-05 02:00:00,-0.036250000000000004,0.2,59.0
2026-04-05 03:00:00,-0.12075,0.25,59.0
2026-04-05 04:00:00,-0.16175,0.2,59.0
2026-04-05 05:00:00,-0.20425,0.2,59.0
2026-04-05 06:00:00,-0.2995,0.2,59.0
2026-04-05 07:00:00,-0.129,0.1,59.0
2026-04-05 08:00:00,-0.24300000000000002,49.6,59.0
2026-04-05 09:00:00,-1.05575,42.35,59.0
2026-04-05 10:00:00,-3.99675,80.3,59.0
2026-04-05 11:00:00,-7.13425,55.1,59.0
2026-04-05 12:00:00,-8.495249999999999,0.1,59.0
2026-04-05 13:00:00,-10.5175,0.1,59.0
2026-04-05 14:00:00,-9.8705,0.05,59.0
2026-04-05 15:00:00,-6.6907499999999995,14.4,59.0
2026-04-05 16:00:00,-2.998,180.3,59.0
2026-04-05 17:00:00,-0.6587500000000001,0.15000000000000002,59.0
2026-04-05 18:00:00,-0.010249999999999995,55.900000000000006,59.0
2026-04-05 19:00:00,2.00425,33.0,59.0
2026-04-05 20:00:00,3.335,32.25,59.0
2026-04-05 21:00:00,3.0205,0.25,59.0
2026-04-05 22:00:00,3.03775,61.65,59.0
2026-04-05 23:00:00,1.90225,31.6,59.0
2026-04-06 00:00:00,0.324,0.2,59.0
2026-04-06 01:00:00,0.1985,0.25,59.0
2026-04-06 02:00:00,0.10400000000000001,0.2,59.0
2026-04-06 03:00:00,0.136,0.25,59.0
2026-04-06 04:00:00,0.10600000000000001,0.25,59.0
2026-04-06 05:00:00,0.211,0.25,59.0
2026-04-06 06:00:00,0.1985,0.30000000000000004,59.0
2026-04-06 07:00:00,0.13325,0.2,59.0
2026-04-06 08:00:00,-0.09425,63.150000000000006,59.0
2026-04-06 09:00:00,-1.1105,171.4,59.0
2026-04-06 10:00:00,-2.60025,135.2,59.0
2026-04-06 11:00:00,-5.976,109.9,59.0
2026-04-06 12:00:00,-7.951499999999999,17.95,59.0
2026-04-06 13:00:00,-12.56375,106.25,59.0
2026-04-06 14:00:00,-12.3535,171.9,59.0
2026-04-06 15:00:00,-8.46175,138.6,59.0
2026-04-06 16:00:00,-2.872,74.5,59.0
2026-04-06 17:00:00,-0.561,51.0,59.0
2026-04-06 18:00:00,4.8625,41.5,59.0
2026-04-06 19:00:00,10.76875,72.1,59.0
2026-04-06 20:00:00,11.6005,58.5,59.0
2026-04-06 21:00:00,10.92225,34.9,59.0
2026-04-06 22:00:00,11.38475,0.2,59.0
2026-04-06 23:00:00,10.8805,0.25,59.0
2026-04-07 00:00:00,10.64,0.2,59.0
2026-04-07 01:00:00,10.1295,0.30000000000000004,59.0
2026-04-07 02:00:00,10.16475,0.35000000000000003,59.0
2026-04-07 03:00:00,10.228,0.35000000000000003,59.0
2026-04-07 04:00:00,10.5135,0.4,59.0
2026-04-07 05:00:00,11.77675,0.35000000000000003,59.0
2026-04-07 06:00:00,14.39125,0.30000000000000004,59.0
2026-04-07 07:00:00,17.82625,36.3,59.0
2026-04-07 08:00:00,12.78575,0.25,59.0
2026-04-07 09:00:00,8.18025,63.95,59.0
2026-04-07 10:00:00,2.48875,15.85,59.0
2026-04-07 11:00:00,-0.0007500000000000007,30.9,59.0
2026-04-07 12:00:00,-0.301,37.75,59.0
2026-04-07 13:00:00,-1.12875,146.95000000000002,59.0
2026-04-07 14:00:00,-1.123,68.2,59.0
2026-04-07 15:00:00,-0.42050000000000004,22.6,59.0
2026-04-07 16:00:00,0.38,57.95,59.0
2026-04-07 17:00:00,7.99025,62.5,59.0
2026-04-07 18:00:00,13.7995,74.65,59.0
2026-04-07 19:00:00,19.40275,0.15000000000000002,59.0
2026-04-07 20:00:00,18.88825,96.9,59.0
2026-04-07 21:00:00,14.40025,0.2,59.0
2026-04-07 22:00:00,12.901,0.25,59.0
2026-04-07 23:00:00,11.82,24.55,59.0
2026-04-08 00:00:00,10.717,0.25,59.0
2026-04-08 01:00:00,10.221,0.35000000000000003,59.0
2026-04-08 02:00:00,10.082,0.35000000000000003,59.0
2026-04-08 03:00:00,10.34975,0.35000000000000003,59.0
2026-04-08 04:00:00,10.75125,0.35000000000000003,59.0
2026-04-08 05:00:00,11.69275,0.35000000000000003,59.0
2026-04-08 06:00:00,14.9795,0.30000000000000004,59.0
2026-04-08 07:00:00,16.87975,66.1,59.0
2026-04-08 08:00:00,13.85075,52.35,59.0
2026-04-08 09:00:00,9.745,79.55,59.0
2026-04-08 10:00:00,5.112,29.900000000000002,59.0
2026-04-08 11:00:00,-0.0050000000000000044,22.6,59.0
2026-04-08 12:00:00,-1.88275,86.85,59.0
2026-04-08 13:00:00,-3.278,47.400000000000006,59.0
2026-04-08 14:00:00,-2.9735,89.69999999999999,59.0
2026-04-08 15:00:00,-1.3155000000000001,19.6,59.0
2026-04-08 16:00:00,1.33525,10.0,59.0
2026-04-08 17:00:00,9.1875,90.1,59.0
2026-04-08 18:00:00,13.42475,109.69999999999999,59.0
2026-04-08 19:00:00,17.00075,110.10000000000001,59.0
2026-04-08 20:00:00,16.05525,57.800000000000004,59.0
2026-04-08 21:00:00,13.71025,0.25,59.0
2026-04-08 22:00:00,12.13925,0.2,59.0
2026-04-08 23:00:00,10.9475,0.25,59.0
2026-04-09 00:00:00,10.48975,0.2,59.0
2026-04-09 01:00:00,10.11025,0.25,59.0
2026-04-09 02:00:00,10.1095,0.25,59.0
2026-04-09 03:00:00,10.186250000000001,0.25,59.0
2026-04-09 04:00:00,10.51,0.2,59.0
2026-04-09 05:00:00,11.587250000000001,37.7,59.0
2026-04-09 06:00:00,13.5295,0.2,59.0
2026-04-09 07:00:00,14.66,0.2,59.0
2026-04-09 08:00:00,12.809,7.3,59.0
2026-04-09 09:00:00,9.9675,15.55,59.0
2026-04-09 10:00:00,5.49975,3.65,59.0
2026-04-09 11:00:00,0.12075,53.15,59.0
2026-04-09 12:00:00,-0.103,51.95,59.0
2026-04-09 13:00:00,-0.7865,22.4,59.0
2026-04-09 14:00:00,-0.81375,21.9,59.0
2026-04-09 15:00:00,-0.13025,182.65,59.0
2026-04-09 16:00:00,2.708,108.5,59.0
2026-04-09 17:00:00,8.252749999999999,143.45,59.0
2026-04-09 18:00:00,11.5355,104.55,59.0
2026-04-09 19:00:00,13.71675,21.7,59.0
2026-04-09 20:00:00,12.7325,57.75,59.0
2026-04-09 21:00:00,11.095,3.15,59.0
2026-04-09 22:00:00,10.023,0.2,59.0
2026-04-09 23:00:00,8.10525,18.8,59.0
2026-04-10 00:00:00,8.188,0.2,59.0
2026-04-10 01:00:00,7.9319999999999995,0.25,59.0
2026-04-10 02:00:00,7.883,0.2,59.0
2026-04-10 03:00:00,7.85525,0.25,59.0
2026-04-10 04:00:00,8.11225,0.2,59.0
2026-04-10 05:00:00,8.87675,0.25,59.0
2026-04-10 06:00:00,11.21575,0.25,59.0
2026-04-10 07:00:00,12.64375,8.0,59.0
2026-04-10 08:00:00,12.315999999999999,30.0,59.0
2026-04-10 09:00:00,11.9265,0.15000000000000002,59.0
2026-04-10 10:00:00,10.984,3.0,59.0
2026-04-10 11:00:00,10.299,3.8499999999999996,59.0
2026-04-10 12:00:00,9.209,9.850000000000001,59.0
2026-04-10 13:00:00,8.89375,111.75,59.0
2026-04-10 14:00:00,8.74,59.95,59.0
2026-04-10 15:00:00,9.40175,37.0,59.0
2026-04-10 16:00:00,10.878,97.65,59.0
2026-04-10 17:00:00,13.01025,63.55,59.0
2026-04-10 18:00:00,15.529,17.55,59.0
2026-04-10 19:00:00,22.77675,99.19999999999999,59.0
2026-04-10 20:00:00,24.511499999999998,0.2,59.0
2026-04-10 21:00:00,17.64775,0.25,59.0
2026-04-10 22:00:00,14.9305,0.2,59.0
2026-04-10 23:00:00,13.196,0.25,59.0
2026-04-11 00:00:00,13.4015,0.30000000000000004,59.0
2026-04-11 01:00:00,12.06325,0.35000000000000003,59.0
2026-04-11 02:00:00,11.43825,0.35000000000000003,59.0
2026-04-11 03:00:00,11.235,0.35000000000000003,59.0
2026-04-11 04:00:00,11.08375,0.35000000000000003,59.0
2026-04-11 05:00:00,10.836,0.35000000000000003,59.0
2026-04-11 06:00:00,10.6605,0.30000000000000004,59.0
2026-04-11 07:00:00,9.32375,0.25,59.0
2026-04-11 08:00:00,6.961,23.95,59.0
2026-04-11 09:00:00,2.157,124.3,59.0
2026-04-11 10:00:00,-0.015749999999999986,66.85,59.0
2026-04-11 11:00:00,-0.8307500000000001,41.349999999999994,59.0
2026-04-11 12:00:00,-4.02525,40.85,59.0
2026-04-11 13:00:00,-7.996500000000001,67.9,59.0
2026-04-11 14:00:00,-7.7635,90.65,59.0
2026-04-11 15:00:00,-4.58275,31.5,59.0
2026-04-11 16:00:00,-1.57975,105.4,59.0
2026-04-11 17:00:00,-0.0715,47.2,59.0
2026-04-11 18:00:00,4.36975,114.0,59.0
2026-04-11 19:00:00,7.38175,81.05,59.0
2026-04-11 20:00:00,7.47875,5.8,59.0
2026-04-11 21:00:00,6.52325,3.25,59.0
2026-04-11 22:00:00,6.86275,0.2,59.0
2026-04-11 23:00:00,6.8625,0.25,59.0
2026-04-12 00:00:00,7.25225,0.2,59.0
2026-04-12 01:00:00,7.65725,0.25,59.0
2026-04-12 02:00:00,8.04225,0.2,59.0
2026-04-12 03:00:00,8.526,0.2,59.0
2026-04-12 04:00:00,9.51025,0.25,59.0
2026-04-12 05:00:00,9.805,0.2,59.0
2026-04-12 06:00:00,9.87,0.15000000000000002,59.0
2026-04-12 07:00:00,9.431750000000001,6.05,59.0
2026-04-12 08:00:00,7.61025,86.69999999999999,59.0
2026-04-12 09:00:00,5.33225,110.7,59.0
2026-04-12 10:00:00,3.02325,26.650000000000002,59.0
2026-04-12 11:00:00,2.2415000000000003,88.25,59.0
2026-04-12 12:00:00,1.4975,173.60000000000002,59.0
2026-04-12 13:00:00,0.197,140.75,59.0
2026-04-12 14:00:00,0.4625,117.9,59.0
2026-04-12 15:00:00,1.5905,75.35,59.0
2026-04-12 16:00:00,6.755,144.95,59.0
2026-04-12 17:00:00,11.01775,97.35000000000001,59.0
2026-04-12 18:00:00,13.53875,54.400000000000006,59.0
2026-04-12 19:00:00,14.4765,44.800000000000004,59.0
2026-04-12 20:00:00,14.680250000000001,118.25,59.0
2026-04-12 21:00:00,13.67325,0.25,59.0
2026-04-12 22:00:00,13.06075,0.2,59.0
2026-04-12 23:00:00,12.10175,0.2,59.0
2026-04-13 00:00:00,11.654250000000001,0.25,59.0
2026-04-13 01:00:00,10.9795,0.2,59.0
2026-04-13 02:00:00,10.7315,0.2,59.0
2026-04-13 03:00:00,10.759,0.25,59.0
2026-04-13 04:00:00,11.002,0.2,59.0
2026-04-13 05:00:00,11.907250000000001,0.25,59.0
2026-04-13 06:00:00,13.6115,0.1,59.0
2026-04-13 07:00:00,14.512,0.05,59.0
2026-04-13 08:00:00,17.388,11.25,59.0
2026-04-13 09:00:00,16.0965,41.75,59.0
2026-04-13 10:00:00,13.863,0.1,59.0
2026-04-13 11:00:00,11.6,0.1,59.0
2026-04-13 12:00:00,10.4735,0.05,59.0
2026-04-13 13:00:00,9.73925,0.05,59.0
2026-04-13 14:00:00,10.1695,0.1,59.0
2026-04-13 15:00:00,10.46375,0.05,59.0
2026-04-13 16:00:00,11.45975,35.599999999999994,59.0
2026-04-13 17:00:00,13.037749999999999,143.95,59.0
2026-04-13 18:00:00,14.82,81.7,59.0
2026-04-13 19:00:00,16.45225,83.70000000000002,59.0
2026-04-13 20:00:00,15.661,24.85,59.0
2026-04-13 21:00:00,13.90475,40.35,59.0
2026-04-13 22:00:00,12.975999999999999,2.75,59.0
2026-04-13 23:00:00,12.26275,0.2,59.0
2026-04-14 00:00:00,11.60625,0.25,59.0
2026-04-14 01:00:00,11.3665,0.2,59.0
2026-04-14 02:00:00,11.499,0.25,59.0
2026-04-14 03:00:00,11.3385,0.2,59.0
2026-04-14 04:00:00,11.468,0.2,59.0
2026-04-14 05:00:00,11.81475,0.25,59.0
2026-04-14 06:00:00,13.872,2.75,59.0
2026-04-14 07:00:00,16.30225,142.25,59.0
2026-04-14 08:00:00,16.4495,60.7,59.0
2026-04-14 09:00:00,14.433,9.6,59.0
2026-04-14 10:00:00,12.883,0.1,59.0
2026-04-14 11:00:00,11.73325,86.6,59.0
2026-04-14 12:00:00,10.95075,18.950000000000003,59.0
2026-04-14 13:00:00,10.47,92.2,59.0
2026-04-14 14:00:00,10.891,33.45,59.0
2026-04-14 15:00:00,11.55675,110.75,59.0
2026-04-14 16:00:00,12.1695,3.3000000000000003,59.0
2026-04-14 17:00:00,13.74375,84.0,59.0
2026-04-14 18:00:00,16.0015,12.2,59.0
2026-04-14 19:00:00,22.47525,94.7,59.0
2026-04-14 20:00:00,23.42775,19.75,59.0
2026-04-14 21:00:00,16.59475,48.95,59.0
2026-04-14 22:00:00,14.82575,18.2,59.0
2026-04-14 23:00:00,13.536999999999999,0.2,59.0
2026-04-15 00:00:00,12.16,0.2,59.0
2026-04-15 01:00:00,11.64575,27.5,59.0
2026-04-15 02:00:00,11.17675,0.30000000000000004,59.0
2026-04-15 03:00:00,11.00175,0.35000000000000003,59.0
2026-04-15 04:00:00,11.08425,0.35000000000000003,59.0
2026-04-15 05:00:00,12.318,0.35000000000000003,59.0
2026-04-15 06:00:00,14.844,0.30000000000000004,59.0
2026-04-15 07:00:00,15.95525,0.25,59.0
2026-04-15 08:00:00,14.01,59.400000000000006,59.0
2026-04-15 09:00:00,11.632,35.05,59.0
2026-04-15 10:00:00,10.08025,27.1,59.0
2026-04-15 11:00:00,7.894,5.0,59.0
2026-04-15 12:00:00,5.8317499999999995,77.05000000000001,59.0
2026-04-15 13:00:00,5.02325,37.45,59.0
2026-04-15 14:00:00,6.725750000000001,25.849999999999998,59.0
2026-04-15 15:00:00,8.14925,0.1,59.0
2026-04-15 16:00:00,9.9255,108.75,59.0
2026-04-15 17:00:00,12.484,35.5,59.0
2026-04-15 18:00:00,14.19,43.2,59.0
2026-04-15 19:00:00,18.008000000000003,68.6,59.0
2026-04-15 20:00:00,18.08,36.05,59.0
2026-04-15 21:00:00,14.808,0.2,59.0
2026-04-15 22:00:00,13.2685,0.25,59.0
2026-04-15 23:00:00,11.777000000000001,0.2,59.0
2026-04-16 00:00:00,10.6215,0.2,59.0
2026-04-16 01:00:00,10.13975,0.25,59.0
2026-04-16 02:00:00,9.9595,0.2,59.0
2026-04-16 03:00:00,9.836500000000001,0.25,59.0
2026-04-16 04:00:00,10.090250000000001,0.2,59.0
2026-04-16 05:00:00,11.060500000000001,0.2,59.0
2026-04-16 06:00:00,13.9475,0.1,59.0
2026-04-16 07:00:00,14.50225,12.65,59.0
2026-04-16 08:00:00,13.3635,0.55,59.0
2026-04-16 09:00:00,11.0195,0.05,59.0
2026-04-16 10:00:00,9.63525,44.55,59.0
2026-04-16 11:00:00,7.56725,66.05,59.0
2026-04-16 12:00:00,6.0512500000000005,160.75,59.0
2026-04-16 13:00:00,4.5767500000000005,49.75,59.0
2026-04-16 14:00:00,5.3972500000000005,50.6,59.0
2026-04-16 15:00:00,7.087,98.25,59.0
2026-04-16 16:00:00,8.97575,43.45,59.0
2026-04-16 17:00:00,11.1555,53.900000000000006,59.0
2026-04-16 18:00:00,13.1145,29.1,59.0
2026-04-16 19:00:00,16.69275,13.6,59.0
2026-04-16 20:00:00,18.73175,154.8,59.0
2026-04-16 21:00:00,15.501,58.4,59.0
2026-04-16 22:00:00,13.876,8.35,59.0
2026-04-16 23:00:00,12.73625,0.25,59.0
2026-04-17 00:00:00,12.17725,0.2,59.0
2026-04-17 01:00:00,11.55225,0.2,59.0
2026-04-17 02:00:00,11.25325,0.25,59.0
2026-04-17 03:00:00,10.85125,0.2,59.0
2026-04-17 04:00:00,11.14675,0.25,59.0
2026-04-17 05:00:00,12.01925,0.2,59.0
2026-04-17 06:00:00,14.65675,26.5,59.0
2026-04-17 07:00:00,14.8555,59.7,59.0
2026-04-17 08:00:00,12.71575,92.45,59.0
2026-04-17 09:00:00,10.190249999999999,123.65,59.0
2026-04-17 10:00:00,9.07825,70.75,59.0
2026-04-17 11:00:00,5.788,147.25,59.0
2026-04-17 12:00:00,3.0869999999999997,43.3,59.0
2026-04-17 13:00:00,2.6445,91.25,59.0
2026-04-17 14:00:00,3.13725,35.75,59.0
2026-04-17 15:00:00,5.999750000000001,9.6,59.0
2026-04-17 16:00:00,8.182,65.9,59.0
2026-04-17 17:00:00,10.231,28.1,59.0
2026-04-17 18:00:00,12.6755,108.15,59.0
2026-04-17 19:00:00,15.7405,41.7,59.0
2026-04-17 20:00:00,15.71125,53.05,59.0
2026-04-17 21:00:00,13.800749999999999,3.9,59.0
2026-04-17 22:00:00,12.393,0.25,59.0
2026-04-17 23:00:00,11.271,0.2,59.0
2026-04-18 00:00:00,11.624500000000001,0.2,59.0
2026-04-18 01:00:00,11.08775,0.25,59.0
2026-04-18 02:00:00,10.96625,0.2,59.0
2026-04-18 03:00:00,10.7695,0.2,59.0
2026-04-18 04:00:00,10.88725,0.25,59.0
2026-04-18 05:00:00,11.0905,0.2,59.0
2026-04-18 06:00:00,11.083,0.1,59.0
2026-04-18 07:00:00,10.57425,0.1,59.0
2026-04-18 08:00:00,9.22875,81.55,59.0
2026-04-18 09:00:00,7.51275,94.05,59.0
2026-04-18 10:00:00,3.95675,2.9,59.0
2026-04-18 11:00:00,0.394,67.95,59.0
2026-04-18 12:00:00,-0.33825,71.2,59.0
2026-04-18 13:00:00,-0.40800000000000003,35.849999999999994,59.0
2026-04-18 14:00:00,-0.010000000000000009,1.25,59.0
2026-04-18 15:00:00,1.88975,121.95,59.0
2026-04-18 16:00:00,4.48875,20.05,59.0
2026-04-18 17:00:00,9.0805,0.1,59.0
2026-04-18 18:00:00,11.9595,4.0,59.0
2026-04-18 19:00:00,13.154,85.25,59.0
2026-04-18 20:00:00,14.489,40.35,59.0
2026-04-18 21:00:00,14.0295,0.2,59.0
2026-04-18 22:00:00,12.99925,0.25,59.0
2026-04-18 23:00:00,12.5,0.2,59.0
2026-04-19 00:00:00,11.656,0.25,59.0
2026-04-19 01:00:00,10.995,0.2,59.0
2026-04-19 02:00:00,10.9205,0.2,59.0
2026-04-19 03:00:00,10.632249999999999,0.25,59.0
2026-04-19 04:00:00,10.5415,0.2,59.0
2026-04-19 05:00:00,10.655,0.2,59.0
2026-04-19 06:00:00,10.47825,0.1,59.0
2026-04-19 07:00:00,10.00325,0.1,59.0
2026-04-19 08:00:00,9.663,0.05,59.0
2026-04-19 09:00:00,9.38425,47.8,59.0
2026-04-19 10:00:00,7.1385000000000005,11.0,59.0
2026-04-19 11:00:00,3.1985,53.7,59.0
2026-04-19 12:00:00,0.5735,81.2,59.0
2026-04-19 13:00:00,-0.08474999999999999,151.85,59.0
2026-04-19 14:00:00,-0.3005,140.95,59.0
2026-04-19 15:00:00,-0.2255,161.85,59.0
2026-04-19 16:00:00,1.6019999999999999,22.1,59.0
2026-04-19 17:00:00,7.37575,88.05,59.0
2026-04-19 18:00:00,10.3855,13.700000000000001,59.0
2026-04-19 19:00:00,11.73525,35.45,59.0
2026-04-19 20:00:00,12.411249999999999,64.4,59.0
2026-04-19 21:00:00,12.15475,156.9,59.0
2026-04-19 22:00:00,11.93625,52.25,59.0
2026-04-19 23:00:00,11.123249999999999,46.4,59.0
2026-04-20 00:00:00,10.63075,3.5,59.0
2026-04-20 01:00:00,10.11125,0.2,59.0
2026-04-20 02:00:00,9.90125,0.25,59.0
2026-04-20 03:00:00,9.904,0.2,59.0
2026-04-20 04:00:00,10.23025,16.25,59.0
2026-04-20 05:00:00,11.16,0.25,59.0
2026-04-20 06:00:00,12.938500000000001,0.1,59.0
2026-04-20 07:00:00,14.220749999999999,16.8,59.0
2026-04-20 08:00:00,13.432,1.05,59.0
2026-04-20 09:00:00,11.0015,18.5,59.0
2026-04-20 10:00:00,9.01975,1.5999999999999999,59.0
2026-04-20 11:00:00,7.58875,35.95,59.0
2026-04-20 12:00:00,5.11825,12.2,59.0
2026-04-20 13:00:00,3.2595,34.25,59.0
2026-04-20 14:00:00,2.957,99.05,59.0
2026-04-20 15:00:00,4.6475,8.6,59.0
2026-04-20 16:00:00,7.8325,59.8,59.0
2026-04-20 17:00:00,9.724499999999999,189.05,59.0
2026-04-20 18:00:00,11.291,142.05,59.0
2026-04-20 19:00:00,12.34075,42.6,59.0
2026-04-20 20:00:00,12.718,14.149999999999999,59.0
2026-04-20 21:00:00,12.193999999999999,0.2,59.0
2026-04-20 22:00:00,11.59725,0.25,59.0
2026-04-20 23:00:00,10.67925,0.2,59.0
2026-04-21 00:00:00,9.9,0.25,59.0
2026-04-21 01:00:00,9.86425,0.30000000000000004,59.0
2026-04-21 02:00:00,9.837250000000001,0.30000000000000004,59.0
2026-04-21 03:00:00,9.907499999999999,0.35000000000000003,59.0
2026-04-21 04:00:00,10.019,0.4,59.0
2026-04-21 05:00:00,10.84475,0.35000000000000003,59.0
2026-04-21 06:00:00,12.7085,0.25,59.0
2026-04-21 07:00:00,13.53275,76.5,59.0
2026-04-21 08:00:00,11.89475,46.75,59.0
2026-04-21 09:00:00,9.7305,61.2,59.0
2026-04-21 10:00:00,5.9895000000000005,60.85,59.0
2026-04-21 11:00:00,1.96025,0.1,59.0
2026-04-21 12:00:00,-0.009750000000000002,0.05,59.0
2026-04-21 13:00:00,-0.17525000000000002,69.75,59.0
2026-04-21 14:00:00,-0.37,9.5,59.0
2026-04-21 15:00:00,-0.18625,0.05,59.0
2026-04-21 16:00:00,1.4535,5.05,59.0
2026-04-21 17:00:00,6.983,162.7,59.0
2026-04-21 18:00:00,10.2645,101.65,59.0
2026-04-21 19:00:00,13.411000000000001,28.05,59.0
2026-04-21 20:00:00,14.4775,55.75,59.0
2026-04-21 21:00:00,12.962,2.35,59.0
2026-04-21 22:00:00,11.9845,0.25,59.0
2026-04-21 23:00:00,11.18725,0.2,59.0
2026-04-22 00:00:00,10.7095,0.25,59.0
2026-04-22 01:00:00,10.411,0.35000000000000003,59.0
