hourstamp,spot_ct,hour,dayofweek,month,is_weekend,dayofyear,trend,hour_sin,hour_cos,target_kwh
2025-10-20 21:00:00,9.423,21,0,10,0,293,7029.0,-0.7071067811865477,0.7071067811865474,0.2
2025-10-20 22:00:00,9.423,22,0,10,0,293,7030.0,-0.5000000000000004,0.8660254037844384,0.25
2025-10-20 23:00:00,9.423,23,0,10,0,293,7031.0,-0.25881904510252157,0.9659258262890681,13.3
2025-10-21 00:00:00,9.423,0,1,10,0,294,7032.0,0.0,1.0,1.65
2025-10-21 01:00:00,9.423,1,1,10,0,294,7033.0,0.25881904510252074,0.9659258262890683,0.25
2025-10-21 02:00:00,9.423,2,1,10,0,294,7034.0,0.49999999999999994,0.8660254037844387,0.2
2025-10-21 03:00:00,9.423,3,1,10,0,294,7035.0,0.7071067811865475,0.7071067811865476,0.25
2025-10-21 04:00:00,9.423,4,1,10,0,294,7036.0,0.8660254037844386,0.5000000000000001,0.2
2025-10-21 05:00:00,9.423,5,1,10,0,294,7037.0,0.9659258262890683,0.25881904510252074,0.25
2025-10-21 06:00:00,9.423,6,1,10,0,294,7038.0,1.0,6.123233995736766e-17,0.2
2025-10-21 07:00:00,9.423,7,1,10,0,294,7039.0,0.9659258262890683,-0.25881904510252063,0.2
2025-10-21 08:00:00,9.423,8,1,10,0,294,7040.0,0.8660254037844387,-0.4999999999999998,0.15000000000000002
2025-10-21 09:00:00,9.423,9,1,10,0,294,7041.0,0.7071067811865476,-0.7071067811865475,68.69999999999999
2025-10-21 10:00:00,9.423,10,1,10,0,294,7042.0,0.49999999999999994,-0.8660254037844387,75.95
2025-10-21 11:00:00,9.423,11,1,10,0,294,7043.0,0.258819045102521,-0.9659258262890682,111.75
2025-10-21 12:00:00,9.423,12,1,10,0,294,7044.0,1.2246467991473532e-16,-1.0,71.15
2025-10-21 13:00:00,9.423,13,1,10,0,294,7045.0,-0.2588190451025208,-0.9659258262890683,22.9
2025-10-21 14:00:00,9.423,14,1,10,0,294,7046.0,-0.4999999999999997,-0.8660254037844388,13.05
2025-10-21 15:00:00,9.423,15,1,10,0,294,7047.0,-0.7071067811865471,-0.7071067811865479,33.6
2025-10-21 16:00:00,9.423,16,1,10,0,294,7048.0,-0.8660254037844384,-0.5000000000000004,1.1
2025-10-21 17:00:00,9.423,17,1,10,0,294,7049.0,-0.9659258262890683,-0.25881904510252063,30.150000000000002
2025-10-21 18:00:00,9.423,18,1,10,0,294,7050.0,-1.0,-1.8369701987210297e-16,40.2
2025-10-21 19:00:00,9.423,19,1,10,0,294,7051.0,-0.9659258262890684,0.2588190451025203,24.45
2025-10-21 20:00:00,9.423,20,1,10,0,294,7052.0,-0.8660254037844386,0.5000000000000001,6.2
2025-10-21 21:00:00,9.423,21,1,10,0,294,7053.0,-0.7071067811865477,0.7071067811865474,54.15
2025-10-21 22:00:00,9.423,22,1,10,0,294,7054.0,-0.5000000000000004,0.8660254037844384,0.25
2025-10-21 23:00:00,9.423,23,1,10,0,294,7055.0,-0.25881904510252157,0.9659258262890681,0.2
2025-10-22 00:00:00,9.423,0,2,10,0,295,7056.0,0.0,1.0,0.25
2025-10-22 01:00:00,9.423,1,2,10,0,295,7057.0,0.25881904510252074,0.9659258262890683,0.2
2025-10-22 02:00:00,9.423,2,2,10,0,295,7058.0,0.49999999999999994,0.8660254037844387,0.25
2025-10-22 03:00:00,9.423,3,2,10,0,295,7059.0,0.7071067811865475,0.7071067811865476,0.2
2025-10-22 04:00:00,9.423,4,2,10,0,295,7060.0,0.8660254037844386,0.5000000000000001,0.2
2025-10-22 05:00:00,9.423,5,2,10,0,295,7061.0,0.9659258262890683,0.25881904510252074,0.25
2025-10-22 06:00:00,9.423,6,2,10,0,295,7062.0,1.0,6.123233995736766e-17,0.2
2025-10-22 07:00:00,9.423,7,2,10,0,295,7063.0,0.9659258262890683,-0.25881904510252063,0.2
2025-10-22 08:00:00,9.423,8,2,10,0,295,7064.0,0.8660254037844387,-0.4999999999999998,0.15000000000000002
2025-10-22 09:00:00,9.423,9,2,10,0,295,7065.0,0.7071067811865476,-0.7071067811865475,0.1
2025-10-22 10:00:00,9.423,10,2,10,0,295,7066.0,0.49999999999999994,-0.8660254037844387,42.75
2025-10-22 11:00:00,9.423,11,2,10,0,295,7067.0,0.258819045102521,-0.9659258262890682,7.6
2025-10-22 12:00:00,9.423,12,2,10,0,295,7068.0,1.2246467991473532e-16,-1.0,0.05
2025-10-22 13:00:00,9.423,13,2,10,0,295,7069.0,-0.2588190451025208,-0.9659258262890683,0.1
2025-10-22 14:00:00,9.423,14,2,10,0,295,7070.0,-0.4999999999999997,-0.8660254037844388,0.05
2025-10-22 15:00:00,9.423,15,2,10,0,295,7071.0,-0.7071067811865471,-0.7071067811865479,0.05
2025-10-22 16:00:00,9.423,16,2,10,0,295,7072.0,-0.8660254037844384,-0.5000000000000004,19.15
2025-10-22 17:00:00,9.423,17,2,10,0,295,7073.0,-0.9659258262890683,-0.25881904510252063,24.75
2025-10-22 18:00:00,9.423,18,2,10,0,295,7074.0,-1.0,-1.8369701987210297e-16,0.25
2025-10-22 19:00:00,9.423,19,2,10,0,295,7075.0,-0.9659258262890684,0.2588190451025203,0.2
2025-10-22 20:00:00,9.423,20,2,10,0,295,7076.0,-0.8660254037844386,0.5000000000000001,11.6
2025-10-22 21:00:00,9.423,21,2,10,0,295,7077.0,-0.7071067811865477,0.7071067811865474,11.5
2025-10-22 22:00:00,9.423,22,2,10,0,295,7078.0,-0.5000000000000004,0.8660254037844384,0.2
2025-10-22 23:00:00,9.423,23,2,10,0,295,7079.0,-0.25881904510252157,0.9659258262890681,0.25
2025-10-23 00:00:00,9.423,0,3,10,0,296,7080.0,0.0,1.0,0.2
2025-10-23 01:00:00,9.423,1,3,10,0,296,7081.0,0.25881904510252074,0.9659258262890683,0.2
2025-10-23 02:00:00,9.423,2,3,10,0,296,7082.0,0.49999999999999994,0.8660254037844387,0.25
2025-10-23 03:00:00,9.423,3,3,10,0,296,7083.0,0.7071067811865475,0.7071067811865476,24.8
2025-10-23 04:00:00,9.423,4,3,10,0,296,7084.0,0.8660254037844386,0.5000000000000001,0.25
2025-10-23 05:00:00,9.423,5,3,10,0,296,7085.0,0.9659258262890683,0.25881904510252074,0.2
2025-10-23 06:00:00,9.423,6,3,10,0,296,7086.0,1.0,6.123233995736766e-17,0.25
2025-10-23 07:00:00,9.423,7,3,10,0,296,7087.0,0.9659258262890683,-0.25881904510252063,19.8
2025-10-23 08:00:00,9.423,8,3,10,0,296,7088.0,0.8660254037844387,-0.4999999999999998,22.45
2025-10-23 09:00:00,9.423,9,3,10,0,296,7089.0,0.7071067811865476,-0.7071067811865475,49.75
2025-10-23 10:00:00,9.423,10,3,10,0,296,7090.0,0.49999999999999994,-0.8660254037844387,7.3
2025-10-23 11:00:00,9.423,11,3,10,0,296,7091.0,0.258819045102521,-0.9659258262890682,6.3
2025-10-23 12:00:00,9.423,12,3,10,0,296,7092.0,1.2246467991473532e-16,-1.0,14.65
2025-10-23 13:00:00,9.423,13,3,10,0,296,7093.0,-0.2588190451025208,-0.9659258262890683,6.3
2025-10-23 14:00:00,9.423,14,3,10,0,296,7094.0,-0.4999999999999997,-0.8660254037844388,43.8
2025-10-23 15:00:00,9.423,15,3,10,0,296,7095.0,-0.7071067811865471,-0.7071067811865479,98.3
2025-10-23 16:00:00,9.423,16,3,10,0,296,7096.0,-0.8660254037844384,-0.5000000000000004,2.6
2025-10-23 17:00:00,9.423,17,3,10,0,296,7097.0,-0.9659258262890683,-0.25881904510252063,24.75
2025-10-23 18:00:00,9.423,18,3,10,0,296,7098.0,-1.0,-1.8369701987210297e-16,140.65
2025-10-23 19:00:00,9.423,19,3,10,0,296,7099.0,-0.9659258262890684,0.2588190451025203,134.75
2025-10-23 20:00:00,9.423,20,3,10,0,296,7100.0,-0.8660254037844386,0.5000000000000001,71.55
2025-10-23 21:00:00,9.423,21,3,10,0,296,7101.0,-0.7071067811865477,0.7071067811865474,8.200000000000001
2025-10-23 22:00:00,9.423,22,3,10,0,296,7102.0,-0.5000000000000004,0.8660254037844384,0.25
2025-10-23 23:00:00,9.423,23,3,10,0,296,7103.0,-0.25881904510252157,0.9659258262890681,0.2
2025-10-24 00:00:00,9.423,0,4,10,0,297,7104.0,0.0,1.0,0.25
2025-10-24 01:00:00,9.423,1,4,10,0,297,7105.0,0.25881904510252074,0.9659258262890683,0.2
2025-10-24 02:00:00,9.423,2,4,10,0,297,7106.0,0.49999999999999994,0.8660254037844387,0.2
2025-10-24 03:00:00,9.423,3,4,10,0,297,7107.0,0.7071067811865475,0.7071067811865476,0.25
2025-10-24 04:00:00,9.423,4,4,10,0,297,7108.0,0.8660254037844386,0.5000000000000001,0.2
2025-10-24 05:00:00,9.423,5,4,10,0,297,7109.0,0.9659258262890683,0.25881904510252074,0.25
2025-10-24 06:00:00,9.423,6,4,10,0,297,7110.0,1.0,6.123233995736766e-17,0.2
2025-10-24 07:00:00,9.423,7,4,10,0,297,7111.0,0.9659258262890683,-0.25881904510252063,19.25
2025-10-24 08:00:00,9.423,8,4,10,0,297,7112.0,0.8660254037844387,-0.4999999999999998,3.0500000000000003
2025-10-24 09:00:00,9.423,9,4,10,0,297,7113.0,0.7071067811865476,-0.7071067811865475,229.10000000000002
2025-10-24 10:00:00,9.423,10,4,10,0,297,7114.0,0.49999999999999994,-0.8660254037844387,69.4
2025-10-24 11:00:00,9.423,11,4,10,0,297,7115.0,0.258819045102521,-0.9659258262890682,41.1
2025-10-24 12:00:00,9.423,12,4,10,0,297,7116.0,1.2246467991473532e-16,-1.0,29.95
2025-10-24 13:00:00,9.423,13,4,10,0,297,7117.0,-0.2588190451025208,-0.9659258262890683,54.0
2025-10-24 14:00:00,9.423,14,4,10,0,297,7118.0,-0.4999999999999997,-0.8660254037844388,0.15000000000000002
2025-10-24 15:00:00,9.423,15,4,10,0,297,7119.0,-0.7071067811865471,-0.7071067811865479,0.1
2025-10-24 16:00:00,9.423,16,4,10,0,297,7120.0,-0.8660254037844384,-0.5000000000000004,11.95
2025-10-24 17:00:00,9.423,17,4,10,0,297,7121.0,-0.9659258262890683,-0.25881904510252063,36.75
2025-10-24 18:00:00,9.423,18,4,10,0,297,7122.0,-1.0,-1.8369701987210297e-16,30.85
2025-10-24 19:00:00,9.423,19,4,10,0,297,7123.0,-0.9659258262890684,0.2588190451025203,2.8
2025-10-24 20:00:00,9.423,20,4,10,0,297,7124.0,-0.8660254037844386,0.5000000000000001,0.25
2025-10-24 21:00:00,9.423,21,4,10,0,297,7125.0,-0.7071067811865477,0.7071067811865474,0.2
2025-10-24 22:00:00,9.423,22,4,10,0,297,7126.0,-0.5000000000000004,0.8660254037844384,0.2
2025-10-24 23:00:00,9.423,23,4,10,0,297,7127.0,-0.25881904510252157,0.9659258262890681,0.25
2025-10-25 00:00:00,9.423,0,5,10,1,298,7128.0,0.0,1.0,10.05
2025-10-25 01:00:00,9.423,1,5,10,1,298,7129.0,0.25881904510252074,0.9659258262890683,0.2
2025-10-25 02:00:00,9.423,2,5,10,1,298,7130.0,0.49999999999999994,0.8660254037844387,0.2
2025-10-25 03:00:00,9.423,3,5,10,1,298,7131.0,0.7071067811865475,0.7071067811865476,0.25
2025-10-25 04:00:00,9.423,4,5,10,1,298,7132.0,0.8660254037844386,0.5000000000000001,0.2
2025-10-25 05:00:00,9.423,5,5,10,1,298,7133.0,0.9659258262890683,0.25881904510252074,0.25
2025-10-25 06:00:00,9.423,6,5,10,1,298,7134.0,1.0,6.123233995736766e-17,0.2
2025-10-25 07:00:00,9.423,7,5,10,1,298,7135.0,0.9659258262890683,-0.25881904510252063,10.75
2025-10-25 08:00:00,9.423,8,5,10,1,298,7136.0,0.8660254037844387,-0.4999999999999998,40.35
2025-10-25 09:00:00,9.423,9,5,10,1,298,7137.0,0.7071067811865476,-0.7071067811865475,78.94999999999999
2025-10-25 10:00:00,9.423,10,5,10,1,298,7138.0,0.49999999999999994,-0.8660254037844387,1.55
2025-10-25 11:00:00,9.423,11,5,10,1,298,7139.0,0.258819045102521,-0.9659258262890682,43.2
2025-10-25 12:00:00,9.423,12,5,10,1,298,7140.0,1.2246467991473532e-16,-1.0,32.9
2025-10-25 13:00:00,9.423,13,5,10,1,298,7141.0,-0.2588190451025208,-0.9659258262890683,147.25
2025-10-25 14:00:00,9.423,14,5,10,1,298,7142.0,-0.4999999999999997,-0.8660254037844388,69.05
2025-10-25 15:00:00,9.423,15,5,10,1,298,7143.0,-0.7071067811865471,-0.7071067811865479,115.5
2025-10-25 16:00:00,9.423,16,5,10,1,298,7144.0,-0.8660254037844384,-0.5000000000000004,242.85
2025-10-25 17:00:00,9.423,17,5,10,1,298,7145.0,-0.9659258262890683,-0.25881904510252063,87.3
2025-10-25 18:00:00,9.423,18,5,10,1,298,7146.0,-1.0,-1.8369701987210297e-16,64.55
2025-10-25 19:00:00,9.423,19,5,10,1,298,7147.0,-0.9659258262890684,0.2588190451025203,17.0
2025-10-25 20:00:00,9.423,20,5,10,1,298,7148.0,-0.8660254037844386,0.5000000000000001,0.25
2025-10-25 21:00:00,9.423,21,5,10,1,298,7149.0,-0.7071067811865477,0.7071067811865474,16.45
2025-10-25 22:00:00,9.423,22,5,10,1,298,7150.0,-0.5000000000000004,0.8660254037844384,70.75
2025-10-25 23:00:00,9.423,23,5,10,1,298,7151.0,-0.25881904510252157,0.9659258262890681,14.25
2025-10-26 00:00:00,9.423,0,6,10,1,299,7152.0,0.0,1.0,0.2
2025-10-26 01:00:00,9.423,1,6,10,1,299,7153.0,0.25881904510252074,0.9659258262890683,0.25
2025-10-26 02:00:00,9.423,2,6,10,1,299,7154.0,0.49999999999999994,0.8660254037844387,0.4
2025-10-26 03:00:00,9.423,3,6,10,1,299,7155.0,0.7071067811865475,0.7071067811865476,0.2
2025-10-26 04:00:00,9.423,4,6,10,1,299,7156.0,0.8660254037844386,0.5000000000000001,0.25
2025-10-26 05:00:00,9.423,5,6,10,1,299,7157.0,0.9659258262890683,0.25881904510252074,0.25
2025-10-26 06:00:00,9.423,6,6,10,1,299,7158.0,1.0,6.123233995736766e-17,0.30000000000000004
2025-10-26 07:00:00,9.423,7,6,10,1,299,7159.0,0.9659258262890683,-0.25881904510252063,0.2
2025-10-26 08:00:00,9.423,8,6,10,1,299,7160.0,0.8660254037844387,-0.4999999999999998,23.800000000000004
2025-10-26 09:00:00,9.423,9,6,10,1,299,7161.0,0.7071067811865476,-0.7071067811865475,5.3999999999999995
2025-10-26 10:00:00,9.423,10,6,10,1,299,7162.0,0.49999999999999994,-0.8660254037844387,56.05
2025-10-26 11:00:00,9.423,11,6,10,1,299,7163.0,0.258819045102521,-0.9659258262890682,7.1000000000000005
2025-10-26 12:00:00,9.423,12,6,10,1,299,7164.0,1.2246467991473532e-16,-1.0,42.55
2025-10-26 13:00:00,9.423,13,6,10,1,299,7165.0,-0.2588190451025208,-0.9659258262890683,43.5
2025-10-26 14:00:00,9.423,14,6,10,1,299,7166.0,-0.4999999999999997,-0.8660254037844388,40.1
2025-10-26 15:00:00,9.423,15,6,10,1,299,7167.0,-0.7071067811865471,-0.7071067811865479,55.8
2025-10-26 16:00:00,9.423,16,6,10,1,299,7168.0,-0.8660254037844384,-0.5000000000000004,0.1
2025-10-26 17:00:00,9.423,17,6,10,1,299,7169.0,-0.9659258262890683,-0.25881904510252063,76.95
2025-10-26 18:00:00,9.423,18,6,10,1,299,7170.0,-1.0,-1.8369701987210297e-16,83.65
2025-10-26 19:00:00,9.423,19,6,10,1,299,7171.0,-0.9659258262890684,0.2588190451025203,81.0
2025-10-26 20:00:00,9.423,20,6,10,1,299,7172.0,-0.8660254037844386,0.5000000000000001,129.7
2025-10-26 21:00:00,9.423,21,6,10,1,299,7173.0,-0.7071067811865477,0.7071067811865474,0.2
2025-10-26 22:00:00,9.423,22,6,10,1,299,7174.0,-0.5000000000000004,0.8660254037844384,0.2
2025-10-26 23:00:00,9.423,23,6,10,1,299,7175.0,-0.25881904510252157,0.9659258262890681,0.25
2025-10-27 00:00:00,9.423,0,0,10,0,300,7176.0,0.0,1.0,0.2
2025-10-27 01:00:00,9.423,1,0,10,0,300,7177.0,0.25881904510252074,0.9659258262890683,0.25
2025-10-27 02:00:00,9.423,2,0,10,0,300,7178.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-10-27 03:00:00,9.423,3,0,10,0,300,7179.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-10-27 04:00:00,9.423,4,0,10,0,300,7180.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-10-27 05:00:00,9.423,5,0,10,0,300,7181.0,0.9659258262890683,0.25881904510252074,0.30000000000000004
2025-10-27 06:00:00,9.423,6,0,10,0,300,7182.0,1.0,6.123233995736766e-17,0.25
2025-10-27 07:00:00,9.423,7,0,10,0,300,7183.0,0.9659258262890683,-0.25881904510252063,79.85
2025-10-27 08:00:00,9.423,8,0,10,0,300,7184.0,0.8660254037844387,-0.4999999999999998,0.15000000000000002
2025-10-27 09:00:00,9.423,9,0,10,0,300,7185.0,0.7071067811865476,-0.7071067811865475,0.1
2025-10-27 10:00:00,9.423,10,0,10,0,300,7186.0,0.49999999999999994,-0.8660254037844387,98.05
2025-10-27 11:00:00,9.423,11,0,10,0,300,7187.0,0.258819045102521,-0.9659258262890682,47.0
2025-10-27 12:00:00,9.423,12,0,10,0,300,7188.0,1.2246467991473532e-16,-1.0,12.549999999999999
2025-10-27 13:00:00,9.423,13,0,10,0,300,7189.0,-0.2588190451025208,-0.9659258262890683,65.8
2025-10-27 14:00:00,9.423,14,0,10,0,300,7190.0,-0.4999999999999997,-0.8660254037844388,4.35
2025-10-27 15:00:00,9.423,15,0,10,0,300,7191.0,-0.7071067811865471,-0.7071067811865479,145.95
2025-10-27 16:00:00,9.423,16,0,10,0,300,7192.0,-0.8660254037844384,-0.5000000000000004,59.85
2025-10-27 17:00:00,9.423,17,0,10,0,300,7193.0,-0.9659258262890683,-0.25881904510252063,30.349999999999998
2025-10-27 18:00:00,9.423,18,0,10,0,300,7194.0,-1.0,-1.8369701987210297e-16,99.15
2025-10-27 19:00:00,9.423,19,0,10,0,300,7195.0,-0.9659258262890684,0.2588190451025203,57.15
2025-10-27 20:00:00,9.423,20,0,10,0,300,7196.0,-0.8660254037844386,0.5000000000000001,28.099999999999998
2025-10-27 21:00:00,9.423,21,0,10,0,300,7197.0,-0.7071067811865477,0.7071067811865474,0.25
2025-10-27 22:00:00,9.423,22,0,10,0,300,7198.0,-0.5000000000000004,0.8660254037844384,0.2
2025-10-27 23:00:00,9.423,23,0,10,0,300,7199.0,-0.25881904510252157,0.9659258262890681,0.25
2025-10-28 00:00:00,9.423,0,1,10,0,301,7200.0,0.0,1.0,27.900000000000002
2025-10-28 01:00:00,9.423,1,1,10,0,301,7201.0,0.25881904510252074,0.9659258262890683,0.2
2025-10-28 02:00:00,9.423,2,1,10,0,301,7202.0,0.49999999999999994,0.8660254037844387,0.25
2025-10-28 03:00:00,9.423,3,1,10,0,301,7203.0,0.7071067811865475,0.7071067811865476,0.2
2025-10-28 04:00:00,9.423,4,1,10,0,301,7204.0,0.8660254037844386,0.5000000000000001,0.25
2025-10-28 05:00:00,9.423,5,1,10,0,301,7205.0,0.9659258262890683,0.25881904510252074,0.2
2025-10-28 06:00:00,9.423,6,1,10,0,301,7206.0,1.0,6.123233995736766e-17,0.2
2025-10-28 07:00:00,9.423,7,1,10,0,301,7207.0,0.9659258262890683,-0.25881904510252063,26.0
2025-10-28 08:00:00,9.423,8,1,10,0,301,7208.0,0.8660254037844387,-0.4999999999999998,20.3
2025-10-28 09:00:00,9.423,9,1,10,0,301,7209.0,0.7071067811865476,-0.7071067811865475,25.1
2025-10-28 10:00:00,9.423,10,1,10,0,301,7210.0,0.49999999999999994,-0.8660254037844387,10.05
2025-10-28 11:00:00,9.423,11,1,10,0,301,7211.0,0.258819045102521,-0.9659258262890682,0.05
2025-10-28 12:00:00,9.423,12,1,10,0,301,7212.0,1.2246467991473532e-16,-1.0,0.05
2025-10-28 13:00:00,9.423,13,1,10,0,301,7213.0,-0.2588190451025208,-0.9659258262890683,29.7
2025-10-28 14:00:00,9.423,14,1,10,0,301,7214.0,-0.4999999999999997,-0.8660254037844388,65.95
2025-10-28 15:00:00,9.423,15,1,10,0,301,7215.0,-0.7071067811865471,-0.7071067811865479,32.5
2025-10-28 16:00:00,9.423,16,1,10,0,301,7216.0,-0.8660254037844384,-0.5000000000000004,76.3
2025-10-28 17:00:00,9.423,17,1,10,0,301,7217.0,-0.9659258262890683,-0.25881904510252063,110.3
2025-10-28 18:00:00,9.423,18,1,10,0,301,7218.0,-1.0,-1.8369701987210297e-16,112.25
2025-10-28 19:00:00,9.423,19,1,10,0,301,7219.0,-0.9659258262890684,0.2588190451025203,14.25
2025-10-28 20:00:00,9.423,20,1,10,0,301,7220.0,-0.8660254037844386,0.5000000000000001,51.0
2025-10-28 21:00:00,9.423,21,1,10,0,301,7221.0,-0.7071067811865477,0.7071067811865474,0.2
2025-10-28 22:00:00,9.423,22,1,10,0,301,7222.0,-0.5000000000000004,0.8660254037844384,57.25
2025-10-28 23:00:00,9.423,23,1,10,0,301,7223.0,-0.25881904510252157,0.9659258262890681,0.25
2025-10-29 00:00:00,9.423,0,2,10,0,302,7224.0,0.0,1.0,0.2
2025-10-29 01:00:00,9.423,1,2,10,0,302,7225.0,0.25881904510252074,0.9659258262890683,0.25
2025-10-29 02:00:00,9.423,2,2,10,0,302,7226.0,0.49999999999999994,0.8660254037844387,0.2
2025-10-29 03:00:00,9.423,3,2,10,0,302,7227.0,0.7071067811865475,0.7071067811865476,0.25
2025-10-29 04:00:00,9.423,4,2,10,0,302,7228.0,0.8660254037844386,0.5000000000000001,0.2
2025-10-29 05:00:00,9.423,5,2,10,0,302,7229.0,0.9659258262890683,0.25881904510252074,0.2
2025-10-29 06:00:00,9.423,6,2,10,0,302,7230.0,1.0,6.123233995736766e-17,0.25
2025-10-29 07:00:00,9.423,7,2,10,0,302,7231.0,0.9659258262890683,-0.25881904510252063,0.05
2025-10-29 08:00:00,9.423,8,2,10,0,302,7232.0,0.8660254037844387,-0.4999999999999998,27.05
2025-10-29 09:00:00,9.423,9,2,10,0,302,7233.0,0.7071067811865476,-0.7071067811865475,5.55
2025-10-29 10:00:00,9.423,10,2,10,0,302,7234.0,0.49999999999999994,-0.8660254037844387,25.75
2025-10-29 11:00:00,9.423,11,2,10,0,302,7235.0,0.258819045102521,-0.9659258262890682,62.75
2025-10-29 12:00:00,9.423,12,2,10,0,302,7236.0,1.2246467991473532e-16,-1.0,113.2
2025-10-29 13:00:00,9.423,13,2,10,0,302,7237.0,-0.2588190451025208,-0.9659258262890683,14.05
2025-10-29 14:00:00,9.423,14,2,10,0,302,7238.0,-0.4999999999999997,-0.8660254037844388,51.550000000000004
2025-10-29 15:00:00,9.423,15,2,10,0,302,7239.0,-0.7071067811865471,-0.7071067811865479,55.45
2025-10-29 16:00:00,9.423,16,2,10,0,302,7240.0,-0.8660254037844384,-0.5000000000000004,87.45
2025-10-29 17:00:00,9.423,17,2,10,0,302,7241.0,-0.9659258262890683,-0.25881904510252063,133.35
2025-10-29 18:00:00,9.423,18,2,10,0,302,7242.0,-1.0,-1.8369701987210297e-16,38.65
2025-10-29 19:00:00,9.423,19,2,10,0,302,7243.0,-0.9659258262890684,0.2588190451025203,101.05
2025-10-29 20:00:00,9.423,20,2,10,0,302,7244.0,-0.8660254037844386,0.5000000000000001,38.45
2025-10-29 21:00:00,9.423,21,2,10,0,302,7245.0,-0.7071067811865477,0.7071067811865474,74.15
2025-10-29 22:00:00,9.423,22,2,10,0,302,7246.0,-0.5000000000000004,0.8660254037844384,66.05
2025-10-29 23:00:00,9.423,23,2,10,0,302,7247.0,-0.25881904510252157,0.9659258262890681,5.8
2025-10-30 00:00:00,9.423,0,3,10,0,303,7248.0,0.0,1.0,0.25
2025-10-30 01:00:00,9.423,1,3,10,0,303,7249.0,0.25881904510252074,0.9659258262890683,0.2
2025-10-30 02:00:00,9.423,2,3,10,0,303,7250.0,0.49999999999999994,0.8660254037844387,0.25
2025-10-30 03:00:00,9.423,3,3,10,0,303,7251.0,0.7071067811865475,0.7071067811865476,0.2
2025-10-30 04:00:00,9.423,4,3,10,0,303,7252.0,0.8660254037844386,0.5000000000000001,0.25
2025-10-30 05:00:00,9.423,5,3,10,0,303,7253.0,0.9659258262890683,0.25881904510252074,0.2
2025-10-30 06:00:00,9.423,6,3,10,0,303,7254.0,1.0,6.123233995736766e-17,0.2
2025-10-30 07:00:00,9.423,7,3,10,0,303,7255.0,0.9659258262890683,-0.25881904510252063,48.9
2025-10-30 08:00:00,9.423,8,3,10,0,303,7256.0,0.8660254037844387,-0.4999999999999998,20.6
2025-10-30 09:00:00,9.423,9,3,10,0,303,7257.0,0.7071067811865476,-0.7071067811865475,63.75
2025-10-30 10:00:00,9.423,10,3,10,0,303,7258.0,0.49999999999999994,-0.8660254037844387,31.7
2025-10-30 11:00:00,9.423,11,3,10,0,303,7259.0,0.258819045102521,-0.9659258262890682,108.3
2025-10-30 12:00:00,9.423,12,3,10,0,303,7260.0,1.2246467991473532e-16,-1.0,90.8
2025-10-30 13:00:00,9.423,13,3,10,0,303,7261.0,-0.2588190451025208,-0.9659258262890683,32.25
2025-10-30 14:00:00,9.423,14,3,10,0,303,7262.0,-0.4999999999999997,-0.8660254037844388,45.1
2025-10-30 15:00:00,9.423,15,3,10,0,303,7263.0,-0.7071067811865471,-0.7071067811865479,82.14999999999999
2025-10-30 16:00:00,9.423,16,3,10,0,303,7264.0,-0.8660254037844384,-0.5000000000000004,107.35
2025-10-30 17:00:00,9.423,17,3,10,0,303,7265.0,-0.9659258262890683,-0.25881904510252063,149.7
2025-10-30 18:00:00,9.423,18,3,10,0,303,7266.0,-1.0,-1.8369701987210297e-16,84.1
2025-10-30 19:00:00,9.423,19,3,10,0,303,7267.0,-0.9659258262890684,0.2588190451025203,60.35
2025-10-30 20:00:00,9.423,20,3,10,0,303,7268.0,-0.8660254037844386,0.5000000000000001,69.69999999999999
2025-10-30 21:00:00,9.423,21,3,10,0,303,7269.0,-0.7071067811865477,0.7071067811865474,9.9
2025-10-30 22:00:00,9.423,22,3,10,0,303,7270.0,-0.5000000000000004,0.8660254037844384,15.049999999999999
2025-10-30 23:00:00,9.423,23,3,10,0,303,7271.0,-0.25881904510252157,0.9659258262890681,0.25
2025-10-31 00:00:00,9.423,0,4,10,0,304,7272.0,0.0,1.0,0.2
2025-10-31 01:00:00,9.423,1,4,10,0,304,7273.0,0.25881904510252074,0.9659258262890683,0.25
2025-10-31 02:00:00,9.423,2,4,10,0,304,7274.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-10-31 03:00:00,9.423,3,4,10,0,304,7275.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-10-31 04:00:00,9.423,4,4,10,0,304,7276.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-10-31 05:00:00,9.423,5,4,10,0,304,7277.0,0.9659258262890683,0.25881904510252074,0.30000000000000004
2025-10-31 06:00:00,9.423,6,4,10,0,304,7278.0,1.0,6.123233995736766e-17,0.30000000000000004
2025-10-31 07:00:00,9.423,7,4,10,0,304,7279.0,0.9659258262890683,-0.25881904510252063,70.95
2025-10-31 08:00:00,9.423,8,4,10,0,304,7280.0,0.8660254037844387,-0.4999999999999998,8.95
2025-10-31 09:00:00,9.423,9,4,10,0,304,7281.0,0.7071067811865476,-0.7071067811865475,0.2
2025-10-31 10:00:00,9.423,10,4,10,0,304,7282.0,0.49999999999999994,-0.8660254037844387,122.8
